category,sub_category,name,lat,lon,address,phone,operator,source_type,source_id,data_source
transport,bus_stop,구미역 전(국민은행),36.12861582,128.3322865,,,,gumi_opendata_xlsx,119,gumi_opendata
transport,bus_stop,궁기2리(도개정류장방면),36.29963619,128.3393714,,,,gumi_opendata_xlsx,120,gumi_opendata
transport,bus_stop,궁기2리(궁기2리재궁방면),36.29955611,128.3392485,,,,gumi_opendata_xlsx,121,gumi_opendata
transport,bus_stop,궁기2리재궁앞,36.29461341,128.345928,,,,gumi_opendata_xlsx,122,gumi_opendata
transport,bus_stop,궁기2리재궁건너,36.29462835,128.3455647,,,,gumi_opendata_xlsx,123,gumi_opendata
transport,bus_stop,귀빈맨션(구미여고),36.14478695,128.330865,,,,gumi_opendata_xlsx,124,gumi_opendata
transport,bus_stop,금산,36.16469593,128.5216403,,,,gumi_opendata_xlsx,125,gumi_opendata
transport,bus_stop,금호1리(금호2리방면),36.21737538,128.3782985,,,,gumi_opendata_xlsx,126,gumi_opendata
transport,bus_stop,금호1리(송곡리방면),36.21772088,128.3783065,,,,gumi_opendata_xlsx,127,gumi_opendata
transport,bus_stop,금오고등학교입구,36.10905501,128.3567494,,,,gumi_opendata_xlsx,128,gumi_opendata
transport,bus_stop,금오고등학교입구건너,36.10888754,128.3570323,,,,gumi_opendata_xlsx,129,gumi_opendata
transport,bus_stop,금오공대입구(금오공대종점방면),36.13929449,128.3971135,,,,gumi_opendata_xlsx,130,gumi_opendata
transport,bus_stop,금오공대입구(옥계중학교방면),36.13948442,128.3967393,,,,gumi_opendata_xlsx,131,gumi_opendata
transport,bus_stop,금오공대종점,36.14317057,128.3943957,,,,gumi_opendata_xlsx,132,gumi_opendata
transport,bus_stop,금오랜드앞,36.11352559,128.3153296,,,,gumi_opendata_xlsx,133,gumi_opendata
transport,bus_stop,금오산사거리,36.12688792,128.3358796,,,,gumi_opendata_xlsx,134,gumi_opendata
transport,bus_stop,금오산,36.11192455,128.3148489,,,,gumi_opendata_xlsx,135,gumi_opendata
transport,bus_stop,금오산출발,36.11247203,128.3149034,,,,gumi_opendata_xlsx,136,gumi_opendata
transport,bus_stop,원평동 행정복지 센터 앞,36.12581949,128.3388928,,,,gumi_opendata_xlsx,137,gumi_opendata
transport,bus_stop,금오시장 건너,36.12527783,128.339623,,,,gumi_opendata_xlsx,138,gumi_opendata
transport,bus_stop,금오여고앞,36.14204411,128.3465998,,,,gumi_opendata_xlsx,139,gumi_opendata
transport,bus_stop,금오여고건너,36.14103949,128.3468266,,,,gumi_opendata_xlsx,140,gumi_opendata
transport,bus_stop,원평119안전센터,36.12891423,128.3404408,,,,gumi_opendata_xlsx,141,gumi_opendata
transport,bus_stop,금오중학교건너,36.08662581,128.3701346,,,,gumi_opendata_xlsx,142,gumi_opendata
transport,bus_stop,금오중학교앞,36.08634556,128.3700859,,,,gumi_opendata_xlsx,143,gumi_opendata
transport,bus_stop,삼도뷰앤빌앞삼거리,36.08737995,128.3644345,,,,gumi_opendata_xlsx,144,gumi_opendata
